Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2015-01-01 00:00,7.012,0.162,0,0,0,0,v
2015-01-01 00:06,7.015,0.149,0,0,0,0,v
2015-01-01 00:12,6.997,0.000,0,0,0,0,v
2015-01-01 00:18,6.972,0.175,0,0,0,0,v
2015-01-01 00:24,6.976,0.182,0,0,0,0,v
2015-01-01 00:30,6.991,0.157,0,0,0,0,v
2015-01-01 00:36,6.994,0.173,0,0,0,0,v
2015-01-01 00:42,6.991,0.139,0,0,0,0,v
2015-01-01 00:48,6.987,0.157,0,0,0,0,v
2015-01-01 00:54,6.974,0.163,0,0,0,0,v
2015-01-01 01:00,6.980,0.157,0,0,0,0,v
2015-01-01 01:06,6.963,0.165,0,0,0,0,v
2015-01-01 01:12,6.966,0.187,0,0,0,0,v
2015-01-01 01:18,6.943,0.156,0,0,0,0,v
2015-01-01 01:24,6.940,0.184,0,0,0,0,v
2015-01-01 01:30,6.952,0.172,0,0,0,0,v
2015-01-01 01:36,6.957,0.143,0,0,0,0,v
2015-01-01 01:42,6.932,0.169,0,0,0,0,v
2015-01-01 01:48,6.922,0.149,0,0,0,0,v
2015-01-01 01:54,6.911,0.000,0,0,0,0,v
2015-01-01 02:00,6.901,0.166,0,0,0,0,v
2015-01-01 02:06,6.910,0.173,0,0,0,0,v
2015-01-01 02:12,6.918,0.159,0,0,0,0,v
2015-01-01 02:18,6.918,0.147,0,0,0,0,v
2015-01-01 02:24,6.916,0.175,0,0,0,0,v
2015-01-01 02:30,6.898,0.153,0,0,0,0,v
2015-01-01 02:36,6.895,0.129,0,0,0,0,v
2015-01-01 02:42,6.903,0.160,0,0,0,0,v
2015-01-01 02:48,6.930,0.168,0,0,0,0,v
2015-01-01 02:54,6.943,0.147,0,0,0,0,v
2015-01-01 03:00,6.916,0.175,0,0,0,0,v
2015-01-01 03:06,6.927,0.174,0,0,0,0,v
2015-01-01 03:12,6.933,0.186,0,0,0,0,v
2015-01-01 03:18,6.922,0.174,0,0,0,0,v
2015-01-01 03:24,6.939,0.151,0,0,0,0,v
2015-01-01 03:30,6.926,0.175,0,0,0,0,v
2015-01-01 03:36,6.945,0.000,0,0,0,0,v
2015-01-01 03:42,6.946,0.164,0,0,0,0,v
2015-01-01 03:48,6.924,0.150,0,0,0,0,v
2015-01-01 03:54,6.915,0.157,0,0,0,0,v
